Old path,Old title,Current audience,Current purpose,Problem,New path,Action,Canonical status,Record type,References updated,Validation status,Notes
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_4_Implementation_Report.md","Project_Lanternwake_Phase_4_Implementation_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_4_Implementation_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_4_Validation_Report.md","Project_Lanternwake_Phase_4_Validation_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_4_Validation_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_4_Visual_Checkpoint_Index.md","Project_Lanternwake_Phase_4_Visual_Checkpoint_Index","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_4_Visual_Checkpoint_Index.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Animation_Ledger.csv","Project_Lanternwake_Phase_5_Animation_Ledger","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Animation_Ledger.csv","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Asset_Contract_Ledger.csv","Project_Lanternwake_Phase_5_Asset_Contract_Ledger","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Asset_Contract_Ledger.csv","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Design_Record.md","Project_Lanternwake_Phase_5_Design_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Design_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Implementation_Report.md","Project_Lanternwake_Phase_5_Implementation_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Implementation_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_PageFlip_Lifecycle_Specification.md","Project_Lanternwake_Phase_5_PageFlip_Lifecycle_Specification","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_PageFlip_Lifecycle_Specification.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Rive_Authoring_Specification.md","Project_Lanternwake_Phase_5_Rive_Authoring_Specification","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Rive_Authoring_Specification.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Universal_Language_Integration_Hashes.md","Project_Lanternwake_Phase_5_Universal_Language_Integration_Hashes","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Universal_Language_Integration_Hashes.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Universal_Language_Integration_Record.md","Project_Lanternwake_Phase_5_Universal_Language_Integration_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Universal_Language_Integration_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Universal_Language_Integration_Validation_Report.md","Project_Lanternwake_Phase_5_Universal_Language_Integration_Validation_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Universal_Language_Integration_Validation_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Validation_Report.md","Project_Lanternwake_Phase_5_Validation_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_5_Validation_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Account_Switch_Continuation.md","Project_Lanternwake_Phase_6_Account_Switch_Continuation","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Account_Switch_Continuation.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Baseline_Record.md","Project_Lanternwake_Phase_6_Baseline_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Baseline_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Continuation.json","Project_Lanternwake_Phase_6_Continuation","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Continuation.json","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Design_and_Closure_Record.md","Project_Lanternwake_Phase_6_Design_and_Closure_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Design_and_Closure_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Implementation_Report.md","Project_Lanternwake_Phase_6_Implementation_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Implementation_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Mainline_Integration_Report.md","Project_Lanternwake_Phase_6_Mainline_Integration_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Mainline_Integration_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Manual_Rive_Authoring_Specification.md","Project_Lanternwake_Phase_6_Manual_Rive_Authoring_Specification","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Manual_Rive_Authoring_Specification.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Validation_Report.md","Project_Lanternwake_Phase_6_Validation_Report","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/Lanternwake/Project_Lanternwake_Phase_6_Validation_Report.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/One_Voyage/Canonical_Player_Journal_Implementation_Record.md","Canonical_Player_Journal_Implementation_Record","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/One_Voyage/Canonical_Player_Journal_Implementation_Record.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/One_Voyage/Project_One_Voyage_Architecture_Inventory.md","Project_One_Voyage_Architecture_Inventory","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/One_Voyage/Project_One_Voyage_Architecture_Inventory.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/One_Voyage/Project_One_Voyage_Canonical_Domain_ADR.md","Project_One_Voyage_Canonical_Domain_ADR","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/One_Voyage/Project_One_Voyage_Canonical_Domain_ADR.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/One_Voyage/Project_One_Voyage_Domain_Mapping.csv","Project_One_Voyage_Domain_Mapping","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/One_Voyage/Project_One_Voyage_Domain_Mapping.csv","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Programs/One_Voyage/Project_One_Voyage_Phase_2_Backup_Restore_Rehearsal.md","Project_One_Voyage_Phase_2_Backup_Restore_Rehearsal","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Programs/One_Voyage/Project_One_Voyage_Phase_2_Backup_Restore_Rehearsal.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
