"historical_case_id","source_file","source_line","title","project","protected_contract","historical_architecture_dependency","current_relevance","classification","canonical_replacement_suite","canonical_replacement_test_ids","current_source_files","current_contract_ids","equal_or_stronger_coverage","consolidation_justification","retirement_evidence","remaining_limitation"
"p34-2155a6014f301711887c","tests/e2e/phase3-accessibility-viewports.spec.ts","512","Project Lanternwake Phase 3 accessibility and six required viewports › 844x390 log-entry is readable, reachable, and sound-independent","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.accessibility","sl-accessibility-project-lanternwake-phase-3-accessibility-and-six-required-viewp-06903ba21f-v1","tests/e2e/phase3-accessibility-viewports.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.accessibility contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-3fdde25513d6f1bcad70","tests/e2e/phase3-accessibility-viewports.spec.ts","512","Project Lanternwake Phase 3 accessibility and six required viewports › 844x390 finale-tease is readable, reachable, and sound-independent","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.accessibility","sl-accessibility-project-lanternwake-phase-3-accessibility-and-six-required-viewp-6074773bf1-v1","tests/e2e/phase3-accessibility-viewports.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.accessibility contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-5f1819bfa7d835d52641","tests/e2e/phase3-accessibility-viewports.spec.ts","512","Project Lanternwake Phase 3 accessibility and six required viewports › 844x390 pause is readable, reachable, and sound-independent","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.accessibility","sl-accessibility-project-lanternwake-phase-3-accessibility-and-six-required-viewp-ca233f751f-v1","tests/e2e/phase3-accessibility-viewports.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.accessibility contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-0f6bb948513ef84072ad","tests/e2e/phase3-accessibility-viewports.spec.ts","512","Project Lanternwake Phase 3 accessibility and six required viewports › 844x390 replay is readable, reachable, and sound-independent","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.accessibility","sl-accessibility-project-lanternwake-phase-3-accessibility-and-six-required-viewp-f4f9637fb6-v1","tests/e2e/phase3-accessibility-viewports.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.accessibility contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-a1faceea8ad84fdca775","tests/e2e/phase3-accessibility-viewports.spec.ts","512","Project Lanternwake Phase 3 accessibility and six required viewports › 844x390 fallback is readable, reachable, and sound-independent","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.accessibility","sl-accessibility-project-lanternwake-phase-3-accessibility-and-six-required-viewp-a64a2579ca-v1","tests/e2e/phase3-accessibility-viewports.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.accessibility contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-84f6f4b7eef36a6346be","tests/e2e/phase3-accessibility-viewports.spec.ts","512","Project Lanternwake Phase 3 accessibility and six required viewports › 844x390 interrupted-scene is readable, reachable, and sound-independent","chromium","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.accessibility","sl-accessibility-project-lanternwake-phase-3-accessibility-and-six-required-viewp-1978518138-v1","tests/e2e/phase3-accessibility-viewports.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.accessibility contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-c1a9e0dd29cd3094846b","tests/e2e/phase3-lifecycle-extended.spec.ts","597","Project Lanternwake Phase 3 extended runtime lifecycle › development Rive runtime remounts cleanly for twenty successful cycles","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-project-lanternwake-phase-3-extended-runtime-lifecycle-developme-cb8a5c9fd9-v1","tests/e2e/phase3-lifecycle-extended.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-cdd3af25e6ed4d4889c5","tests/e2e/phase3-lifecycle-extended.spec.ts","615","Project Lanternwake Phase 3 extended runtime lifecycle › development Rive 404 fault is hit and returns to one static fallback for twenty remounts","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-project-lanternwake-phase-3-extended-runtime-lifecycle-developme-42b35d2754-v1","tests/e2e/phase3-lifecycle-extended.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-a4d011d902620c773c05","tests/e2e/phase3-lifecycle-extended.spec.ts","615","Project Lanternwake Phase 3 extended runtime lifecycle › development Rive abort fault is hit and returns to one static fallback for twenty remounts","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-project-lanternwake-phase-3-extended-runtime-lifecycle-developme-4fa9f8a782-v1","tests/e2e/phase3-lifecycle-extended.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-a03ff5a2988c2cd2b4f2","tests/e2e/phase3-lifecycle-extended.spec.ts","615","Project Lanternwake Phase 3 extended runtime lifecycle › development Rive malformed fault is hit and returns to one static fallback for twenty remounts","chromium","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-project-lanternwake-phase-3-extended-runtime-lifecycle-developme-9f1fb26c14-v1","tests/e2e/phase3-lifecycle-extended.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-7328e944d1014e499dc5","tests/e2e/phase3-lifecycle-extended.spec.ts","643","Project Lanternwake Phase 3 extended runtime lifecycle › authored invitation seal runtime remounts cleanly for twenty route cycles","chromium","invitation-acceptance","retired shared PlayerExperience access flow","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.invitations","sl-invitations-project-lanternwake-phase-3-extended-runtime-lifecycle-authored--a3161518af-v1","tests/e2e/phase3-lifecycle-extended.spec.ts","invitation-acceptance","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.invitations contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
